Season, Episode, Character, Line
2, 22, Leela, "I can't believe it. I've dreamed of this moment all my life."
2, 22, Cyclops, "Do you think perhaps you and I--"
2, 22, Leela, "Fry, you idiot. Ever since I was abandoned on Earth I've been searching for who my people are and where they come from. Then I finally meet another Cyclops and you blast him. You wrecked my one chance to learn who I am!"
2, 22, Fry, "Oh, Leela, I feel terrible. If there's anything I can ever do--  Gotcha!  I won! I'm the greatest!"
2, 22, Leela, "Come on. We have work to do."
2, 22, Fry, "Are you still mad at me for wrecking your once-in-a-lifetime chance to learn the meaning of your existence?"
2, 22, Leela, "No, I'm just happy you were able to win a video game. Now let's concentrate on getting this desperately-needed popcorn to the people of Cineplex 14, OK?"
2, 22, Operator, "Leela, you've got mail!  It's not spam."
2, 22, Leela, "Huh?  It's him!"
2, 22, Cyclops, "To Leela. Subject"
2, 22, Fry, "Kicked your ass!"
2, 22, Alcazar, "Leela, we have much to discuss. Please come join me on the planet of your birth. Co-ordinates follow."
2, 22, Fry, "Well, too bad we gotta make that urgent popcorn delivery."
2, 22, Leela, "It'll get there."
2, 22, Leela, "After a whole life of searching, I may finally have found where I belong."
2, 22, Bender, "Too bad it's a dump."
2, 22, Leela, "Look at that statue. It's only got one eye."
2, 22, Fry, "Lazy sculptor!"
2, 22, Alcazar, "Welcome home, Leela."
2, 22, Leela, "Alcazar?  Are you real? Or am I seeing single?"
2, 22, Alcazar, "Ow! Of course I'm real."
2, 22, Leela, "After all this time, somebody else with one eye who isn't a clumsy carpenter or, uh, a kid with a BB gun."
2, 22, Alcazar, "It's alright, Leela. You'll never be alone again.  Come, let me introduce you to yourself. Do you mind if your servants walk?"
2, 22, Leela, "Not at all!"
2, 22, Alcazar, "We are the last remaining Cyclopses. Our planet is Cyclopia. This is the capital, Cyclops City. Stop me if I'm going too fast for you."
2, 22, Leela, "There's so much information and yet somehow I feel as if I know it all already."
2, 22, Alcazar, "This sacred mosaic depicts our goddess of beauty."
2, 22, Fry, "Hmm, you got any sacred artwork of her from the back?"
2, 22, Alcazar, "Her perfect eye reminds me of yours, Leela. Had our race survived, you would have been a temple priestess or a supermodel."
2, 22, Leela, "Oh, please! Really?"
2, 22, Alcazar, "And there's the infamous pirate, Purple Beard, scourge of the six seas."
2, 22, Fry, "What's over that hill?"
2, 22, Alcazar, "The Forbidden Valley. A holy sanctuary where no one may tread."
2, 22, Fry, "Is that anything like a cemetery 'cause I gotta take a leak.  Ow!"
2, 22, Leela, "Fry, that's offensive to our people.  Isn't it?"
2, 22, Fry, "Ow!"
2, 22, Alcazar, "This is my home. I hope you don't think less of me because I live in a giant castle."
2, 22, Leela, "Oh, no, not at all. If anything, I'm more impressed."
2, 22, Bender, "Ooh! I'm gonna need to make some room."
2, 22, Alcazar, "In here is where I dream my lonely dreams and cook my simple meals."
2, 22, Leela, "It's all so sad. What happened to our people?"
2, 22, Alcazar, "It's too painful to speak of now. Come, I'll show you your quarters."
2, 22, Bender, "Ow! Ow! Ow!"
2, 22, Leela, "I heard you from my room. What's wrong?"
2, 22, Alcazar, "Nothing. It's just-- No, Leela. I don't want to see tears in your perfect eye."
2, 22, Leela, "Please, is it about the fate of our people? Because I'm very interested in that."
2, 22, Alcazar, "Well, OK. But it's chilly and you're going to be all wet from the tears. Let's go into my chamber."
2, 22, Alcazar, "It wasn't long ago. Our people were happy and prosperous ...  ... but the eyeless mole people of Subterra 3 grew jealous of our visual prowess. They fired missile in all directions hoping to hit Cyclopia.  Unfortunately, one of the 40 planets hit, was ours."
2, 22, Cyclopian Man #1, "How far away do you think it is?"
2, 22, Cyclopian Man #2, "A trillion miles?"
2, 22, Alcazar, "Things got hot. You look a little hot, actually. You can take off that jacket.  Our people don't like to be hot. Anyway, just before the impact..."
2, 22, Alcazar, "Our smartest scientists managed to save one baby."
2, 22, Leela, "Alcazar, I used to be a baby, it might have been me!"
2, 22, Alcazar, "Fortunately, I was employed as a pool cleaner at the time and, when I emerged from retrieving a dead possum, I found I was the only one left."
2, 22, Leela, "It's so tragic."
2, 22, Alcazar, "Yes, but the real tragedy is that our race ends with us."
2, 22, Leela, "It doesn't have to."
2, 22, Alcazar, "What do you mean?"
2, 22, Leela, "You're a male and I'm a female."
2, 22, Alcazar, "I'm still not following you."
2, 22, Leela, "Wake up, my king."
2, 22, Alcazar, "Oh, jeez, what a night. Make me some coffee, would you."
2, 22, Leela, "Uh, sure, OK. What do you take with that?"
2, 22, Alcazar, "Pancakes and sausage. Kitchen's in the basement, pans are in the attic."
2, 22, Leela, "Maybe after breakfast we can talk about rebuilding our civilisation."
2, 22, Fry, "Mmm! Great pancakes, Leela."
2, 22, Alcazar, "Yeah, they'll come in handy if I need to cover any tiny manholes.  Listen, hon', we don't want to look like slobs in front of the other species, do we?"
2, 22, Leela, "No."
2, 22, Alcazar, "So get to work on these dishes. And then organise my collection of naked celebrity photos by name and what you can see."
2, 22, Leela, "Look, Alcazar--"
2, 22, Alcazar, "Call me Al."
2, 22, Leela, "Look, Al. I know you've been living alone a long time and I can sympathise, but I'm not your maid."
2, 22, Alcazar, "You're right, I'm sorry. I guess the relationship isn't going to work. So much for the Cyclops race. I thought it was a pretty good race but, uh--"
2, 22, Leela, "OK, OK, I'll do the dishes.  Hey, where'd they go?"
2, 22, Bender, "Ah, Leela's experiencing the greatest joy a woman can feel"
2, 22, Fry, "He may be some low-life jerk but I don't trust him. I think he's hiding something and I'm gonna find out what it is."
2, 22, Fry, "Try and stop me!"
2, 22, Leela, "Al? I did my hair the way you wanted it.  Who are these people?"
2, 22, Alcazar, "Friends."
2, 22, Leela, "Hey, where'd you get this couch and that TV set and all this stuff?"
2, 22, Alcazar, "They were giving it away on the street corner. Just like you, Leela!"
2, 22, Leela, "Too bad they weren't giving away the three things you actually need"
2, 22, Rat Woman, "You go, girl!"
2, 22, Alcazar, "By the way, your pal Fry fell into the dungeon. Take him a taco so he doesn't die and stink up the place."
2, 22, Leela, "Come on, Al, can't you let the little guy out?"
2, 22, Alcazar, "Jeez, Leela, twice in one day? I'm not Superman!"
2, 22, Leela, "Why were you sneaking into my people's forbidden valley?"
2, 22, Fry, "'Cause I think Alcazar's hiding something from you. Listen, Leela, you may not like it, you may not believe it, you may not wanna hear it but Alcazar's a jerk. He's bad for you. He--"
2, 22, Leela, "I know."
2, 22, Fry, "You do?"
2, 22, Leela, "Fry, if it's obvious to you with your learning disability then of course it's obvious to me. He's crude and gross and he treats me like a slave."
2, 22, Fry, "Then dump his one-eyed ass."
2, 22, Leela, "I can't. If I leave Alcazar, that's the end of the Cyclops race. And I won't let that happen. Even if it means a lifetime of unhappiness."
2, 22, Alcazar, "Leela! Mop up in aisle number two!"
2, 22, Leela, "I'll break up with him at dinner."
2, 22, Fry, "I'll be there."
2, 22, Alcazar, "Yo, Leela, what gives? Pig says your slop tastes like crap."
2, 22, Pig, "Yeah. Like crap."
2, 22, Fry, "C'mon, Leela, you deserve better than this guy. Dump him already!"
2, 22, Leela, "I'm trying."
2, 22, Alcazar, "Hey, everyone, jam a sock in your spit faucets.  Not long ago I spent my lonely nights renting slasher flicks with Rat Man and his girlfriend. But then a beautiful woman arrived and-- Stop eating, Pig! And she brought new hope for me and our once great civilisation. Now a million centuries of Cyclops destiny depend on the answer to one question.  Leela, will you marry me?"
2, 22, Fry, "No! No!"
2, 22, Leela, "Yes! I will!"
2, 22, Rat Woman, "They're getting married!"
2, 22, Amy, "Congratulations, Leela!"
2, 22, Zoidberg, "Hello."
2, 22, Hermes, "Oh, this is great!"
2, 22, Leela, "Glad you could make it."
2, 22, Bender, "It's a magical day."
2, 22, Fry, "Welcome!"
2, 22, Fry, "Psst, Leela. You've gotta get me out of here. It's horrible! Eating scraps, letting my waste drop wherever it falls like an animal in the zoo."
2, 22, Leela, "Animals go in the corner."
2, 22, Fry, "The corner! Why didn't I think of that?"
2, 22, Leela, "Look, Fry, I'd like to help you but it's my wedding and I'm kind of busy.  Here. Try to be happy for me. That way at least one of us will be."
2, 22, Fry, "That's it! It's time for this bird to walk."
2, 22, Fry, "Bender, come on. We've gotta get some dirt on Alcazar. Let's go and find out what makes the Forbidden Valley so forbidden."
2, 22, Bender, "Uh, no, thanks. I'm good."
2, 22, Fry, "But there's probably some cool forbidden stuff you can steal."
2, 22, Bender, "I don't know, Fry. For the first time in my life I feel like I've stolen enough."
2, 22, Fry, "Bender, snap out of it!"
2, 22, Bender, "Sorry, I don't know what came over me. Let's go.   I love stealing, I love taking things!"
2, 22, Zoidberg, "That pig over there is wearing the same sandals as me."
2, 22, Fry, "Come on, boy, jump!  Good boy!"
2, 22, Bender, "Whoa, Mittens!"
2, 22, Fry, "My God! Four identical castles!"
2, 22, Bender, "Each more identical than the last!"
2, 22, Fry, "That's weird. It's another Cyclops, only this one has five eyes."
2, 22, Bender, "And here's another one with no eyes."
2, 22, Preacherbot, "Does anyone have a reason why this couple shall not be joined in the irrevocable shackles of holy bliss?"
2, 22, Farnsworth, "Saving a race of one-eyed monsters? Who could object to that?"
2, 22, Alcazar, "Cut to the chase, Preach!"
2, 22, Preacherbot, "Do you, Alcazar ...  ...  take this woman before you ... to love ... in sickness ... do you part?"
2, 22, Alcazar, "Yeah, sure I do. Come on, faster!"
2, 22, Preacherbot, "Do you, Leela, copy and paste his response till death do you part?"
2, 22, Leela, "I ... d--"
2, 22, Amy, "Oh, my God!"
2, 22, Alcazar, "What the--?"
2, 22, Fry, "Hey, Alcazar, you left somebody off the guest list."
2, 22, Five-Eyed Woman, "Alcazar, why you are so late for our wedding? And why you have only one eye?"
2, 22, Alcazar, "It ... ooh, uh!  Hey, sweetie. Just go back to the castle and wait for me.  She-- She's nuts. I can morph into a five-eyed alien and I kinda said I'd marry her. But I'm really a Cyclops and I'm really going to marry you."
2, 22, Fry, "Oh, yeah? Then what about this?"
2, 22, Alcazar, "This is a bit awkward."
2, 22, Five-Eyed Woman, "Who's she?"
2, 22, Leela, "Who's she?"
2, 22, Sandy, "Who are they?"
2, 22, Alcazar, "Go back to the castle, Sandy."
2, 22, Fry, "And maybe you'd like to meet her.  And her."
2, 22, Alcazar, "Leela, this must all be very confusing."
2, 22, Leela, "A little. That's why I've decided to hurt you until you explain it."
2, 22, Sandy, "Show us your real form!"
2, 22, Leela, "Yeah!"
2, 22, Alien #2, "Do it!"
2, 22, Alcazar, "Well, this is the real me. But I can explain"
2, 22, Bender, "He's a saint!"
2, 22, Leela, "But why did you have all five weddings on the same day?"
2, 22, Alcazar, "Hey, lady, you got any idea what it costs to rent a tux that changes shape?"
2, 22, Leela, "Alright, Alcazar, I just have one last question for you."
2, 22, Alcazar, "What's that?"
2, 22, Leela, "If you can change form, why didn't you change it in the one place that counts?"
2, 22, Leela, "Thanks for saving me from that creep, Fry."
2, 22, Fry, "Hey, that's what I do."
2, 22, Leela, "I guess I was so desperate to find out who I really was, I forgot who I really was."
2, 22, Farnsworth, "No harm done. In the many decades you'll work to repay me for that shipment of popcorn you destroyed, you'll have plenty of time to search for your true home."
2, 22, Leela, "Yeah. I mean, how many planets can there be?"
2, 23, Farnsworth, "Good news, everyone! The university is bringing me up on disciplinary charges. Wait, that's not good news at all."
2, 23, Leela, "Whatever you did, Professor, I'm sure there's a reasonable explanation."
2, 23, Farnsworth, "Yes, but they won't listen. Everyone's always in favour of saving Hitler's brain but when you put it in the body of a great white shark, ooh, suddenly you've gone too far."
2, 23, Vernon, "Professor Farnsworth, do you know why we've called you here today?"
2, 23, Farnsworth, "Listen to me, you pompous frauds. If I'm going down, I'm taking you all with me. Dean Vernon, I know the truth"
2, 23, Vernon, "Actually, Professor, we merely called you here to say...  Surprise!"
2, 23, Man #1, "Surprise!"
2, 23, Man #2, "Happy birthday!"
2, 23, Hermes, "Surprise!"
2, 23, Farnsworth, "And you, Coach Smalley, or should I say ""Coach hairpiece""?"
2, 23, Leela, "No, Professor! It's a surprise party for your 150th birthday."
2, 23, Farnsworth, "Hundred and ... what?  Ooh!"
2, 23, Bender, "Good evening, I'm--  Whoa, sorry. I'm Bender and I'll be emceeing this roast. Y'know, they say you can judge a man by the company he keeps. So here's the Professor's oldest friend, a grotesque, stinking lobster."
2, 23, Zoidberg, "Good evening, ladies and germs.  That wasn't a joke, I was talking to Dean Streptococcus.  Now, I'm not saying Professor Farnsworth is old, but if you consider his age, he's likely to die soon.  Hey, Ringo, that was the joke. Oh, it's Showtime at the Apollo all over again."
2, 23, Bender, "Where would the Professor be without students who love and respect him? Right there!  But seriously, of all the former crew members of the Professor's delivery ship, our next speaker is by far the most alive. Captain Musky?"
2, 23, Zoidberg, "I wouldn't wanna follow that guy!"
2, 23, Bender, "And now, a man who needs no introduction.   Fry, get up there!"
2, 23, Fry, "Oh.  Thank you. Y'know, when I was first asked to make a film about my nephew, Professor Farnsworth, I thought ""Why should I?"" Then later Leela made the film. But if I had made the film, you could bet there would have been a lot more topless women on motorcycles!  Roll film!"
2, 23, Leela, "Hubert J. Farnsworth was born April 9th 2851 in New New York's nerdiest slum, Hell's Laboratory. A precocious child, young Hubert learned to read while he was still in diapers -- at age 8.  And before long he blossomed into a greasy teenager."
2, 23, Fry, "Dork alert!"
2, 23, Leela, "After 14 years of graduate school, Farnsworth settled into the glamorous life of a scientist"
2, 23, Farnsworth, "Listen, you pompous frauds. If I'm going down, I'm taking you all with me."
2, 23, Bender, "How 'bout a few words, Professor?"
2, 23, Farnsworth, "Eh, wha?"
2, 23, Bender, "I said ""words""."
2, 23, Farnsworth, "Uh, what a pleasure it is to see my lifetime of accomplishment summed up in a 3-minute film. My best years are behind me. So much left undone. So little time."
2, 23, Bender, "Funny, funny stuff."
2, 23, Farnsworth, "My life is over."
2, 23, Leela, "No, it isn't. You have another 10 years left."
2, 23, Fry, "Leela! He could live another 100 years!"
2, 23, Leela, "No, he couldn't. When you turn 160, robots from the Sunset Squad take you to a mysterious planet and you never return."
2, 23, Fry, "Wow, a whole planet of old people. Where is it?"
2, 23, Bender, "Nobody knows!"
2, 23, Farnsworth, "So many loves half-loved, so many inventions half-invented. That damn time machine alone set me back 15 years."
2, 23, Zoidberg, "If only it'd worked, you could go back and not waste your time on it."
2, 23, Farnsworth, "There's no one to carry on after I'm gone. No one to take care of my work and my research and my fabulous fortune.  By God, that's it! I've got to name a successor."
2, 23, Fry, "A successor?"
2, 23, Zoidberg, "A successor to the Professor?"
2, 23, Farnsworth, "There's no time to lose. I'm off to my lab to build a successor-naming machine!"
2, 23, Fry, "Man, the Professor's been in his lab for days."
2, 23, Bender, "I hope he didn't die. Unless he left a note naming me his successor. Then I hope he did die."
2, 23, Zoidberg, "You? The successor? Over my empty shell! The Professor will pick me. Only I have his lobster-like tenacity."
2, 23, Hermes, "Up yours, Zoidberg. Up wherever your species traditionally crams things. The only sensible way to choose a successor is with a limbo contest."
2, 23, Leela, "What?"
2, 23, Hermes, "Kingston rules. Two men go down, one come up."
2, 23, Leela, "Look, the Professor trusts me with a giant spaceship. He wouldn't trust the rest of you with his dentures."
2, 23, Amy, "Yesh, he would."
2, 23, Fry, "Sorry, everyone, but need I remind you? Blood is thicker than water."
2, 23, Zoidberg, "Blood ... thicker ... water."
2, 23, Farnsworth, "Everyone, I have a very dramatic announcement. So anyone with a weak heart should leave now. Goodbye."
2, 23, Leela, "Uh, Professor?"
2, 23, Farnsworth, "Oh, oh, yes, the announcement! As you all know, I am not long for this world."
2, 23, Leela, "Yes, we know."
2, 23, Hermes, "True, mon."
2, 23, Amy, "Buh!"
2, 23, Fry, "One foot in the grave."
2, 23, Farnsworth, "So I've picked my successor. It's someone in whom I have great faith -- even though his mind is undeveloped and he's accomplished nothing.  My closest living relative."
2, 23, Fry, "Oh, yeah!"
2, 23, Farnsworth, "My clone, Cubert Farnsworth."
2, 23, Zoidberg, "He's horrible!"
2, 23, Fry, "Crud. Can I at least be in charge of your dentures?"
2, 23, Amy, "You wish!"
2, 23, Fry, "Where did Cubert come from?"
2, 23, Farnsworth, "12 years ago I began the cloning process by removing some skin cells from one of the shapelier growths on my back."
2, 23, Leela, "Wait. If he's your clone, why doesn't his nose look like yours?"
2, 23, Farnsworth, "I left him in his first tube too long and he got squished up against the side."
2, 23, Bender, "Is he dumb or just ugly?"
2, 23, Farnsworth, "Let's find out."
2, 23, Cubert, "What? You've never seen a genius's wiener before?"
2, 23, Zoidberg, "No."
2, 23, Leela, "Never."
2, 23, Fry, "Well, once in the park."
2, 23, Zoidberg, "Mmm!"
2, 23, Cubert, "As long as I'm going to be in charge here, let me examine my so-called ""crew"", if it can so be called. First of all, Dr. Zoidberg, do you even have a medical degree?"
2, 23, Zoidberg, "I lost it ... in a volcano."
2, 23, Cubert, "And why do we need a bending robot around here anyway? What possible use do we have for you?"
2, 23, Bender, "Uh ... me no speaka the English."
2, 23, Cubert, "And why does our space pilot have only one eye? There's someone I'd like you to meet. His name is depth perception!"
2, 23, Leela, "Why, you little--"
2, 23, Cubert, "Wow, that hurt -- the air!"
2, 23, Bender, "Im pending para un bending!"
2, 23, Farnsworth, "Oh, Cubert, come in here. I have something amazing to show you."
2, 23, Cubert, "What is it? A competent employee? I doubt that very much!"
2, 23, Fry, "Little twerp."
2, 23, Bender, "Aye, Chihuahua!"
2, 23, Farnsworth, "As my successor, I'm trusting you to carry on my work. These are just some of the half-finished inventions you'll spend your life finishing."
2, 23, Cubert, "I didn't realise you were the inventor of the junk heap."
2, 23, Farnsworth, "That's my prize-winning Smellescope. If a dog craps anywhere in the universe, you can bet I won't be out of the loop.  And this is my universal translator. Unfortunately so far it only translates into an incomprehensible dead language."
2, 23, Cubert, "Hello."
2, 23, Universal Translator, "Bonjour!"
2, 23, Farnsworth, "Crazy gibberish!"
2, 23, Cubert, "Don't you have any worthwhile inventions?"
2, 23, Farnsworth, "Why, certainly. Step over here."
2, 23, Farnsworth, "These are the dark matter engines I invented. They allow my starship to travel between galaxies in mere hours."
2, 23, Cubert, "That's impossible. You can't go faster than the speed of light."
2, 23, Farnsworth, "Of course not. That's why scientists increased the speed of light in 2208."
2, 23, Cubert, "Also impossible."
2, 23, Farnsworth, "And what makes my engines truly remarkable is the afterburner which delivers 200% fuel efficiency."
2, 23, Cubert, "That's especially impossible."
2, 23, Farnsworth, "Not at all. It's very simple."
2, 23, Cubert, "Then explain it."
2, 23, Farnsworth, "Now that's impossible. It came to me in a dream and I forgot it in another dream."
2, 23, Cubert, "Your explanations are pure weapons-grade bolog-nium. It's all impossible."
2, 23, Farnsworth, "Nothing is impossible. Not if you can imagine it. That's what being is a scientist is all about."
2, 23, Cubert, "No, that's what being a magical elf is all about."
2, 23, Bender, "Oh, my God! Oh, my God! It's Elzar, the TV chef! Oh, kill me now, people!"
2, 23, Elzar, "How we doing here?"
2, 23, Bender, "Oh, Elzar, everything's so good!"
2, 23, Elzar, "What are you, an ass-kissing machine?"
2, 23, Bender, "Yes, sir! Good one, sir!"
2, 23, Farnsworth, "Oh, it's a gem of an evening. I feel so wonderful having someone to take over my life's work. And it's all thanks to Cubert."
2, 23, Cubert, "Look, Professor, I may be identical to you in every possible way but that doesn't mean I'm anything like you."
2, 23, Farnsworth, "You ... wha?"
2, 23, Cubert, "I don't wanna be an inventor. I wanna be something useful like a teacher's aide or a prison guard or a science-fiction cartoon writer."
2, 23, Farnsworth, "But-But what about my hopes and my dreams and my wonderful inventions?"
2, 23, Cubert, "In your entire life your only half-decent invention was me and I didn't turn out like you wanted either."
2, 23, Elzar, "You folks still doing alright?"
2, 23, Bender, "Oh, yes, Elzar."
2, 23, Elzar, "Good, 'cause it turns out I forgot to cook that chicken."
2, 23, Farnsworth, "Bad news, everyone. By the time you watch this tape, I'll be gone, leaving behind me nothing but a history of failure and my original hip-bones. You see, I've been lying about my age; I'm not actually 150, I'm 160. Oh, vanity, thy name is Professor Farnsworth. And now that I have nothing to live for, I've alerted the Sunset Squad robots to take me away."
2, 23, Farnsworth, "Goodbye, cruel world.  Goodbye, cruel lamp.  Goodbye, cruel velvet drapes, lined with what would appear to be some sort of cruel muslin ...  ... and the cute little pom-pom curtain pull cords, cruel though they may be a--"
2, 23, Farnsworth, "And now that I've nothing to live for, I've alerted the Sunset Squad robots to take me away."
2, 23, Amy, "What?"
2, 23, Hermes, "Oh, no!"
2, 23, Zoidberg, "Oh."
2, 23, Farnsworth, "I know you're all very upset, especially Bender."
2, 23, Bender, "Well, life goes on. Except for you!"
2, 23, Farnsworth, "I'm sure that Bender has just made a cutting remark, but he doesn't know I taped over his soap operas to record this message."
2, 23, Bender, "You bastard!"
2, 23, Fry, "We've gotta get him back."
2, 23, Cubert, "Impossible! No one knows where they take those old geezers."
2, 23, Fry, "Nothing is impossible. You'd know that if you really took after the Professor, like I do."
2, 23, Cubert, "You're his uncle, dummy. He takes after you."
2, 23, Fry, "Uh ... what?"
2, 23, Cubert, "Wait a second. That means I also take after you!"
2, 23, Leela, "Quiet. I think I know how to find the Professor."
2, 23, Bender, "Lay it on us, big boots."
2, 23, Leela, "If the Smellescope can pick up the Professor's odour, we may have a chance to save him."
2, 23, Cubert, "I think not. As you probably already don't know, odours are made up of particles that can't travel through the vacuum of space."
2, 23, Leela, "I'm zeroing in on him.  BENGAY ... mothballs ...  ... letters to the editor. It's the Professor!"
2, 23, Bender, "To the flying machine!"
2, 23, Fry, "To the left!  No, to the up!  U-turn! U-turn!"
2, 23, Cubert, "We'll never find this place. Robots are very good at keeping secrets."
2, 23, Bender, "No, we're not, you little bed-wetter. Oops! I'm sorry."
2, 23, Leela, "There it is! The Near-Death Star!"
2, 23, Leela, "OK, we'll tell them the Professor escaped and we're bringing him back. Fry, you'll have to dress up like a 160-year-old man."
2, 23, Fry, "I'm on it!"
2, 23, Cubert, "My God, the illusion is so perfect I almost forgot I was looking at an idiot!"
2, 23, Leela, "Now, they may ask for a DNA sample."
2, 23, Fry, "I'd like to see them find it!"
2, 23, Cubert, "This plan is impossible. We don't even have a sample of the Professor's DNA."
2, 23, Bender, "I think I know where to get some."
2, 23, Cubert, "Why do I have to be the hump?"
2, 23, Fry, "'Cause you're too ugly to be a wart."
2, 23, Leela, "Your Medicare dollars at work."
2, 23, Barrierbot #1, "Halt! Identify this guest."
2, 23, Leela, "Uh, this is Professor Hubert Farnsworth. He escaped."
2, 23, Barrierbot #1, "Escaped? No one escapes."
2, 23, Barrierbot #2, "This guest does not look 160."
2, 23, Fry, "What? I'm old. Listen"
2, 23, Barrierbot #1, "Hmm, it is true old people are often concerned that there are children on their lawns."
2, 23, Barrierbot #2, "There's no denying that. But we'll still need to verify his identity with a DNA sample."
2, 23, Bender, "Got a hot, steaming batch right here!"
2, 23, Barrierbot #2, "We only needed one cell!"
2, 23, Bender, "Eh, keep the change, buddy."
2, 23, Cubert, "Stupid robot."
2, 23, Barrierbot #1, "Did your hump just say something?"
2, 23, Fry, "Uh ... I-I've got talking hump syndrome."
2, 23, Barrierbot #1, "Ah, T.H.S."
2, 23, Barrierbot #2, "Identity confirmed. Return this shambling shuffle-boarder to his room."
2, 23, Barrierbot #1, "7152 Maple Drive."
2, 23, Leela, "Sounds nice."
2, 23, Barrierbot #1, "Prepare to be surprised."
2, 23, Fry, "So this is where they stick old people. It's horrific!"
2, 23, Leela, "At least it keeps them from driving."
2, 23, Leela, "Brace yourself for the worst."
2, 23, Bender, "And yet he looks so natural."
2, 23, Cubert, "What's happening?"
2, 23, Leela, "He's hooked up to a life-support system.  We have to disconnect him very, very carefully, or the shock could kill him."
2, 23, Guardbot #1, "Freeze!  Seize them!"
2, 23, Guardbot #2, "Seize them!"
2, 23, Guardbot #3, "Seize them!"
2, 23, Guardbot #4, "Seize them!"
2, 23, Guardbot #1, "Get them-- I mean seize them!"
2, 23, Guardbot #2, "Aww, I'm so bad at this!"
2, 23, Guardbot #3, "Uh-oh!"
2, 23, Leela, "We're probably gonna make it, but we might not."
2, 23, Cubert, "It's impossible! We'll never fit."
2, 23, Fry, "Will too!"
2, 23, Cubert, "Told you."
2, 23, Fry, "Come on, Leela! Step your big boot down on the gas pedal."
2, 23, Leela, "They've blown out one of our engines!"
2, 23, Fry, "Fix it! Fix it! Fix it! Fix it! Fix it! Fix it! Fix it! Fix it! Fix it!"
2, 23, Leela, "Only the Professor knows how to fix it. We have to wake him up."
2, 23, Fry, "Try shocking him."
2, 23, Bender, "Your social security cheque is late! Stuff costs more than it used to! Young people use curse words!"
2, 23, Fry, "Damnit, we'll have to fix the engine ourself."
2, 23, Leela, "We can't, you bastard! No one knows how it works. It's impossible!"
2, 23, Cubert, "Nothing is impossible. I understand how the engines work now. It came to me in a dream.  The engines don't move the ship at all. The ship stays where it is and the engines move the universe around it."
2, 23, Bender, "That's a complete load."
2, 23, Cubert, "Nothing's a complete load. Not if you can imagine it. That's what being a scientist is all about. Right, Professor?  Let's ride!"
2, 23, Cubert, "Good news, everyone! He's made a complete recovery."
2, 23, Amy, "Yeah!"
2, 23, Hermes, "Wow!"
2, 23, Leela, "All right!"
2, 23, Farnsworth, "I'm as spry as a 140-year-old.  See? I only broke one ankle."
2, 23, Fry, "So what were they doing to you in that awful drawer?"
2, 23, Farnsworth, "Oh, they had me hooked up to a bizarre virtual world that seemed absolutely real."
2, 23, Amy, "What was it like?"
2, 23, Farnsworth, "It was as though I were living in a facility in Florida with hundreds of other old people. All day long we'd play bingo, eat oatmeal and wait for our children to call."
2, 23, Leela, "It's a hundred times more horrible than anything I could imagine."
2, 23, Farnsworth, "Oh, my, yes. Thank you all for saving me. Especially you, my little clone. No matter what you decide to do with your life, I'm still proud of you."
2, 23, Cubert, "I've already decided. Dad, when I grow up I wanna be just like you."
2, 23, Farnsworth, "Don't worry, son, you will. Incidentally, you might want to read up on a condition known as ""wandering bladder""."
2, 23, Cubert, "Why?"
2, 23, Farnsworth, "No reason. No reason at all."
2, 24, Hermes, "Finally, the last form of the day. Welcome to Stampy Town. Population, five!  And now for the finishing touch.  Ah, the cycle of bureaucracy.  Sweet gorilla of Manila! A letter from the Central Bureaucracy!   Attention, Hermes Conrad"
2, 24, Leela, "I'm having a poker game tonight with some friends from my old cryogenics job. You guys interested?"
2, 24, Bender, "I don't know. I only gamble with chumps."
2, 24, Fry, "I'll play."
2, 24, Bender, "I'm in!"
2, 24, Zoidberg, "Leela, Fry, robot. No matter what it is you're doing tonight, I'm available."
2, 24, Leela, "We're playing poker. But I'm warning you, my friends are serious players."
2, 24, Zoidberg, "Bah, big shots. I say let the dice do the talking."
2, 24, Fry, "Wow! You look happy. Is someone fired?"
2, 24, Hermes, "Better! The Central Bureaucracy is conducting an inspection tomorrow. I will finally be promoted to grade 35, the 35th highest grade there is."
2, 24, Leela, "Hermes, wait! We're having a poker party. Stay and whip off a batch of your famous jerk dip."
2, 24, Hermes, "Sorry, I spent all day putting my office in order. Now I got to go home and relax the traditional Jamaican way"
2, 24, Fry, "Jamaican? I thought you were some kinda outer-space potato man."
2, 24, Leela, "Ah, that must be my old boss."
2, 24, Ipgee, "Hello, Leela. You're fired."
2, 24, Leela, "I know."
2, 24, Ipgee, "I'm sorry but it's just that you're over a year late for work at this point."
2, 24, Terry, "Let the games begin!"
2, 24, Ipgee, "So I told Leela, ""Your request for a date is most flattering but I must decline."" These office romances never work out. After all, that is how I met my horrible wife."
2, 24, Leela, "But you never wore your ring. I didn't know you had a wife."
2, 24, Ipgee, "And my wife doesn't know I have a job. I keep my personal and professional lives separate."
2, 24, Bender, "Come on, let's deal. You'll have plenty of time to talk when you're poor."
2, 24, Fry, "What's with the specs, Bender?"
2, 24, Bender, "They're my lucky shades. I stole them off some lucky guy while his lucky seeing eye dog was taking a whiz."
2, 24, Fry, "Hey!"
2, 24, Zoidberg, "I can't spell anything with these cards."
2, 24, Zoidberg, "Finally, I have a good claw. See?  Three human females, a number and a king giving himself brain surgery."
2, 24, Fry, "It doesn't matter how many human females you have, Bender's on a hot streak."
